договор	ТУ	район	наименование	Сеть
1978	219785087	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 11       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 11 п.1" > Колымская 11 
1978	219785088	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 11-А      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 11-а каб. 1" > Колымская 11 а
1978	219785089	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 12       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > РУ-0,4 кВ > ф. "Колымская 12 каб. Б" > Колымская 12 
1978	219785090	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 15       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 57 > РУ-0,4 кВ > ф. "Колымская 15" > Колымская 15
1978	219785091	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 15-А (КВ 61-105)    08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 307 > РУ-0,4 кВ > ф. "Колымская 15-а п.1" > Колымская 15-а 
1978	219785092	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 17-В      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 312 > РУ-0,4 кВ > ф. "Колымская 17-в п.2" > Колымская 17-в 
1978	219785093	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 6       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 каб. А" > Колымская 6 
1978	219785094	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 6 КОРП 1      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.1" > Колымская 6 корп 1
1978	219785095	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 6 КОРП 2      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.2" > Колымская 6 корп 2
1978	219785096	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 6 КОРП 3      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.3 каб. А" > Колымская 6 корп 3
1978	219785097	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 7 КОРП 1      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 7 к.1 каб. А" > Колымская 7 корп 1 
1978	219785098	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 8 КОРП 1      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > РУ-0,4 кВ > ф. "Колымская 8/1 каб. А" > Колымская 8 корп 1 
1978	219785099	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 9       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 9 п.2" > Колымская 9
1978	219785100	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 9-А       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 9-а" > Колымская 9-а
1978	219785101	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКАЯ ДОМ 9-Б       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 9-б каб. А" > Колымская 9-б 
1978	219785103	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКОЕ ШОССЕ ДОМ 11 КОРП 1    08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 311" > ТП - 311 > РУ-0,4 кВ > ф. "Колыское шоссе 11/1 каб. А" > Колымское шоссе 11 корп 1
1978	219785105	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКОЕ ШОССЕ ДОМ 13      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 311" > ТП - 311 > РУ-0,4 кВ > ф. "Колымское шоссе 13 каб. А" > Колымское шоссе 13
1978	219785110	МЭС - район реализации 4	ОДН уступ.долга КОЛЫМСКОЕ ШОССЕ ДОМ 15-А     08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 311" > ТП - 311 > РУ-0,4 кВ > ф. "9-ти этажка каб. А" > Колымское шоссе 15-а
1978	219785119	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 2-Г       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 59 > РУ-0,4 кВ > ф. "Попова" > Попова 2Г
1978	219785120	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 3       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 53 > РУ-0,4 кВ > ф. "Попова 3 п.4" > Попова 3 
1978	219785121	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 3 КОРП 3      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 53 > РУ-0,4 кВ > ф. "Попова 3/3 каб. А" > Попова 3 корп. 3 
1978	219785122	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 5       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 55 > РУ-0,4 кВ > ф. "Попова 5 п.4" > Попова 5 
1978	219785123	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 5 КОРП 3      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 55 > РУ-0,4 кВ > ф. "Попова 5 к.3 каб. Б" > Попова 5 корп 3
1978	219785124	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 7       08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 55 > РУ-0,4 кВ > ф. "Попова 7 п.1 каб. А" > Попова 7
1978	219785125	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 7 КОРП 2      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 55 > РУ-0,4 кВ > ф. "Попова 7 к.2 каб. А" > Попова 7 корп 2 
1978	219785126	МЭС - район реализации 4	ОДН уступ.долга ПОПОВА ДОМ 7 КОРП 3      08/2017	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 55" > ТП - 55 > РУ-0,4 кВ > ф. "Попова 7 к.3 п.3" > Попова 7 корп 3 
1978	219785128	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 11	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 11 каб. В" > Берзина 11 
1978	219785129	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 11-А	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 311" > ТП - 304 > РУ-0,4 кВ > ф. "Берзина 11-а каб. Б" > Берзина 11А
1978	219785130	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 13	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 301 > РУ-0,4 кВ > ф. "Берзина 13" > Берзина 13
1978	219785131	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 13-А	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 13-а ввод 2" > Берзина 13-а 
1978	219785132	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 13-Б	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 13-б каб. А" > Берзина 13-б
1978	219785133	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 17	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 301 > РУ-0,4 кВ > ф. "Берзина 17 ввод 1" > Берзина 17
1978	219785134	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 17-Б	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 17-б каб. А" > Берзина 17-б
1978	219785135	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 19	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 301 > РУ-0,4 кВ > ф. "Берзина 19 каб. 2" > Берзина 19
1978	219785136	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 19-А	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 19-а каб. А" > Берзина 19-а
1978	219785137	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 19-Б	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 19-б ввод 2" > Берзина 19-б
1978	219785138	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 21	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 301 > РУ-0,4 кВ > ф. "Берзина 19 каб. 2" > Берзина 21
1978	219785139	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 21-А	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 21-а" > Берзина 21-а
1978	219785140	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 21-Б	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 312 > РУ-0,4 кВ > ф. "Берзина 21-б" > Берзина 21-б 
1978	219785141	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 23	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 305 > РУ-0,4 кВ > ф. "Берзина 19-а каб. А" > Берзина 23
1978	219785142	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 27	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 313 > РУ-0,4 кВ > ф. "Берзина 27 каб. А" > Берзина 27
1978	219785143	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 29	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 313 > РУ-0,4 кВ > ф. "Берзина 29" > Берзина 29 
1978	219785144	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 31	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 313 > РУ-0,4 кВ > ф. "Берзина 31" > Берзина 31
1978	219785145	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) БЕРЗИНА ДОМ 33	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 313 > РУ-0,4 кВ > ф. "Берзина 33 п.1" > Берзина 33 
1978	219785146	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 11	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 11 п.1" > Колымская 11 
1978	219785147	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 11-А	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 198 > РУ-0,4 кВ > ф. "Колымская 11-а каб. 1" > Колымская 11 а
1978	219785148	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 12	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > РУ-0,4 кВ > ф. "Колымская 12 каб. Б" > Колымская 12 
1978	219785149	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 15	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 57" > ТП - 57 > РУ-0,4 кВ > ф. "Колымская 15" > Колымская 15
1978	219785150	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 15-А (КВ 61-105)	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 3" > РП - 4 секц. 1 > ЛЭП-10 кВ "ТП - 198" > ТП - 307 > РУ-0,4 кВ > ф. "Колымская 15-а п.1" > Колымская 15-а 
1978	219785151	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 17-В	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 312" > ТП - 312 > РУ-0,4 кВ > ф. "Колымская 17-в п.2" > Колымская 17-в 
1978	219785152	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 6	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 каб. А" > Колымская 6 
1978	219785153	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 6 КОРП 1	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.1" > Колымская 6 корп 1
1978	219785154	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 6 КОРП 2	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.2" > Колымская 6 корп 2
1978	219785155	МЭС - район реализации 4	уступ.долга э/э при СОИД (ю/л) КОЛЫМСКАЯ ДОМ 6 КОРП 3	ЮЭС > ПС 220/110/35/10 "ЦЕНТРАЛЬHАЯ" > ЛЭП-10кВ "РП-4 ввод 2" > РП - 4 секц. 2 > ЛЭП-10 кВ "ТП - 56" > ТП - 56 > РУ-0,4 кВ > ф. "Колымская 6 к.3 каб. А" > Колымская 6 корп 3
